Dist Code,Year,State Code,State Name,Dist Name,Crop Name,AREA (1000 ha),PRODUCTION (1000 tons),YIELD (Tons per 1000 ha),Annual Rainfall(Millimeters),IRRIGATED AREA (per ha),TOTAL AREA (1000 ha),GROSS CROPPED AREA (1000 ha),TOTAL FERTILIZER CONSUMPTION (tons)
50,2009,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,45.84,74.39,1.622818499,916,0,1977.39,667.39,220937
50,2010,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,37.37,60.13,1.609044688,1397.6,0,1977.39,750.44,214613
50,2011,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,47.92,69.16,1.443238731,1087,0,1977.39,690.43,205950
50,2012,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,54.14,93.2,1.721462874,911,0,1977.39,667.34,161749
50,2013,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,33.83,61.02,1.803724505,871.8,0,1977.39,635.93,172316
50,2014,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,22.98,43.5,1.892950392,705.3,0,1977.39,624.53,184357
50,2015,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,42.06,77.07,1.832382311,1385.3,0,1977.39,696.39,207158
50,2016,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,44.63,57.39,1.285906341,NA,-1,1977.39,571.9,160604
50,2017,1,Andhra Pradesh,S.P.S. Nellore,Chickpea,50.97,65.96,1.294094565,NA,0,1977.39,571.29,157410
51,2000,1,Andhra Pradesh,Kurnool,Chickpea,71.24,70.22,0.985682201,922,0.27,2034.28,1097.77,156482
51,2001,1,Andhra Pradesh,Kurnool,Chickpea,114.03,138.95,1.218538981,718,0.25,2034.24,1005.84,139645
51,2002,1,Andhra Pradesh,Kurnool,Chickpea,154.72,171.24,1.106773526,559,0.49,2034.24,1010.04,124866
51,2003,1,Andhra Pradesh,Kurnool,Chickpea,152.26,132.98,0.873374491,759,0.74,2034.28,1044.9,126406
51,2004,1,Andhra Pradesh,Kurnool,Chickpea,122.3,138.27,1.13058054,590,0.31,2034.28,1060.11,159702
51,2005,1,Andhra Pradesh,Kurnool,Chickpea,152.72,254.99,1.669656888,801,0.41,2034.28,1095.51,195549
51,2006,1,Andhra Pradesh,Kurnool,Chickpea,234.31,239.71,1.023046392,592,0.44,2047.82,1053.98,177849
51,2007,1,Andhra Pradesh,Kurnool,Chickpea,252.34,433.14,1.71649362,1009,0.65,2047.82,1145.73,201146
51,2008,1,Andhra Pradesh,Kurnool,Chickpea,239.08,353.79,1.479797557,660,0.81,2047.82,1099.95,230482
51,2009,1,Andhra Pradesh,Kurnool,Chickpea,254.51,361.72,1.421240816,759,1.04,2047.82,1106.39,256102
51,2010,1,Andhra Pradesh,Kurnool,Chickpea,229.21,284.87,1.242834082,824.1,5.53,2047.82,1140.98,263575
51,2011,1,Andhra Pradesh,Kurnool,Chickpea,216.18,175.43,0.811499676,500.4,13.27,2047.82,1064.02,256399
51,2012,1,Andhra Pradesh,Kurnool,Chickpea,236.16,265.49,1.124195461,609.3,9.19,2047.82,1101.16,199655
51,2013,1,Andhra Pradesh,Kurnool,Chickpea,212.47,299.48,1.409516638,703.4,5.19,2047.82,1111.91,257827
51,2014,1,Andhra Pradesh,Kurnool,Chickpea,152,205.55,1.352302632,628.9,2.01,2047.82,1094.79,275660
51,2015,1,Andhra Pradesh,Kurnool,Chickpea,213.96,187.62,0.876892877,470.3,0.99,2047.82,1015.53,244906
51,2016,1,Andhra Pradesh,Kurnool,Chickpea,184.09,179.11,0.972948015,NA,9.52,2047.82,1065.17,274714
51,2017,1,Andhra Pradesh,Kurnool,Chickpea,211.99,271.4,1.280249068,NA,14.41,2047.82,1041.63,245839
52,2000,1,Andhra Pradesh,Ananthapur,Chickpea,33.88,22.7,0.670011806,642,0.77,1913.49,1102.86,61290
52,2001,1,Andhra Pradesh,Ananthapur,Chickpea,47.91,50.16,1.046963056,662,1.57,1913,1085,67064
52,2002,1,Andhra Pradesh,Ananthapur,Chickpea,54,20,0.37037037,386.6,1.93,1913,1045,67351
52,2003,1,Andhra Pradesh,Ananthapur,Chickpea,51.46,15.44,0.300038865,664,2.05,1913.49,1001.94,51811
52,2004,1,Andhra Pradesh,Ananthapur,Chickpea,42.11,9.52,0.226074567,514,1.9,1913.49,1135.89,61486
52,2005,1,Andhra Pradesh,Ananthapur,Chickpea,49.11,48.17,0.980859295,772,2.78,1913.49,1169.24,78934
52,2006,1,Andhra Pradesh,Ananthapur,Chickpea,83.53,30.74,0.368011493,434,1.9,1913,975.43,70292
52,2007,1,Andhra Pradesh,Ananthapur,Chickpea,74.85,78.22,1.04502338,736,1.09,1913,1187.73,85389
52,2008,1,Andhra Pradesh,Ananthapur,Chickpea,73.06,68.38,0.93594306,764,0.6,1913,1153.63,97433
52,2009,1,Andhra Pradesh,Ananthapur,Chickpea,92.94,107.25,1.153970303,575,0.71,1913,900.53,119425
52,2010,1,Andhra Pradesh,Ananthapur,Chickpea,94.24,73.6,0.78098472,755.9,1.18,1913,1180.08,129096
52,2011,1,Andhra Pradesh,Ananthapur,Chickpea,68.48,38.01,0.55505257,482,0.48,1913,1114.08,120677
52,2012,1,Andhra Pradesh,Ananthapur,Chickpea,89.68,77.3,0.861953613,536,0.75,1913,1083.52,89657
52,2013,1,Andhra Pradesh,Ananthapur,Chickpea,85.77,68.61,0.799930045,501.7,0.61,1913,1106.37,79396
52,2014,1,Andhra Pradesh,Ananthapur,Chickpea,68.09,38.68,0.56807167,437.8,1.48,1913,942.31,77468
52,2015,1,Andhra Pradesh,Ananthapur,Chickpea,75.8,34.19,0.451055409,708.8,0.7,1913,920.18,85816
52,2016,1,Andhra Pradesh,Ananthapur,Chickpea,22.87,5.92,0.258854394,NA,0.37,1913,919.51,79252
52,2017,1,Andhra Pradesh,Ananthapur,Chickpea,74.4,50.59,0.679973118,NA,0.64,1913,842.17,76485
53,2000,1,Andhra Pradesh,Kadapa YSR,Chickpea,30.64,38.54,1.257832898,764,0.16,1537.84,456.34,55811
53,2001,1,Andhra Pradesh,Kadapa YSR,Chickpea,42.87,54.06,1.261021693,881,0.18,1538,427,54236
53,2002,1,Andhra Pradesh,Kadapa YSR,Chickpea,54,28,0.518518519,468,0.35,1538,423,49804
53,2003,1,Andhra Pradesh,Kadapa YSR,Chickpea,44.58,49.22,1.104082548,373,0.43,1537.84,440.82,42571
53,2004,1,Andhra Pradesh,Kadapa YSR,Chickpea,35.57,28.99,0.815012651,602,0.24,1537.84,473.96,49994
53,2005,1,Andhra Pradesh,Kadapa YSR,Chickpea,33.46,55.51,1.658995816,855,0.02,1537.84,498.04,56455
53,2006,1,Andhra Pradesh,Kadapa YSR,Chickpea,71.79,32.66,0.454938014,517,0.03,1535.9,365.03,48683
53,2007,1,Andhra Pradesh,Kadapa YSR,Chickpea,66.93,86.74,1.295980876,1006,0.03,1535.9,472.25,62771
53,2008,1,Andhra Pradesh,Kadapa YSR,Chickpea,71.45,67.45,0.944016795,700,0,1535.9,504.32,92194
53,2009,1,Andhra Pradesh,Kadapa YSR,Chickpea,77.34,38.13,0.493017843,607,0.15,1535.9,472.55,91216
53,2010,1,Andhra Pradesh,Kadapa YSR,Chickpea,69.52,76.82,1.105005754,907.4,0.04,1535.9,535.6,97499
53,2011,1,Andhra Pradesh,Kadapa YSR,Chickpea,90.37,74.91,0.828925528,658.7,0.06,1535.9,432.97,97855
53,2012,1,Andhra Pradesh,Kadapa YSR,Chickpea,112.19,18.85,0.16801854,558.2,0,1535.9,425.11,67417
53,2013,1,Andhra Pradesh,Kadapa YSR,Chickpea,97.05,131.59,1.355899021,689.2,0,1535.9,418.87,77696
53,2014,1,Andhra Pradesh,Kadapa YSR,Chickpea,68.17,43.08,0.631949538,432.6,0,1535.9,354.73,60921
53,2015,1,Andhra Pradesh,Kadapa YSR,Chickpea,79.21,89.51,1.130034087,1012.5,0,1535.9,396.86,75943
53,2016,1,Andhra Pradesh,Kadapa YSR,Chickpea,82.04,33.06,0.402974159,888,0.66,1535.9,375.05,78976
53,2017,1,Andhra Pradesh,Kadapa YSR,Chickpea,97.14,68.97,0.710006177,1015,0.21,1535.9,371.03,84063
54,2000,1,Andhra Pradesh,Chittoor,Chickpea,0.01,0.01,1,657,0,1498.77,481.82,48075
54,2001,1,Andhra Pradesh,Chittoor,Chickpea,0.01,0.01,1,586.2,0,1499,471,46858
54,2002,1,Andhra Pradesh,Chittoor,Chickpea,0,0,0,803,0,1499,363,40634
54,2003,1,Andhra Pradesh,Chittoor,Chickpea,0,0,0,1347,0,1498.77,390.34,36270
54,2004,1,Andhra Pradesh,Chittoor,Chickpea,0.01,0.01,1,741.2,0,1498.77,443.01,45582
54,2005,1,Andhra Pradesh,Chittoor,Chickpea,0,0,0,1072,0,1498.77,457.55,52133
54,2006,1,Andhra Pradesh,Chittoor,Chickpea,0,0,0,970,0,1515.1,346.4,47563
54,2007,1,Andhra Pradesh,Chittoor,Chickpea,0.01,0.01,1,709,0,1515.1,408.51,52008
54,2008,1,Andhra Pradesh,Chittoor,Chickpea,0.06,0.07,1.166666667,1086,0.01,1515.1,431.39,67749
54,2009,1,Andhra Pradesh,Chittoor,Chickpea,0,0,0,952.5,0,1515.1,404.48,76023
54,2010,1,Andhra Pradesh,Chittoor,Chickpea,0,0,0,1002.5,0,1515.1,437.63,67756
54,2011,1,Andhra Pradesh,Chittoor,Chickpea,0,0,0,856,0,1515.1,408.35,69611
54,2012,1,Andhra Pradesh,Chittoor,Chickpea,0.02,0.01,0.5,600.4,0.02,1515.1,401.09,53288
54,2013,1,Andhra Pradesh,Chittoor,Chickpea,0.01,0.01,1,1418.9,0,1515.1,417.07,47808
54,2014,1,Andhra Pradesh,Chittoor,Chickpea,0.01,0.01,1,NA,0,1515.1,378.84,50883
54,2015,1,Andhra Pradesh,Chittoor,Chickpea,0,0,0,NA,0,1515.1,430.2,67508
54,2016,1,Andhra Pradesh,Chittoor,Chickpea,0,0,0,NA,0,1515.1,404.22,60481
54,2017,1,Andhra Pradesh,Chittoor,Chickpea,0,0,0,NA,0,1515.1,420.58,68242
44,2000,1,Andhra Pradesh,Srikakulam,Pigeonpea,2.41,1.33,0.55186722,982,0,899.31,638.03,56733
44,2001,1,Andhra Pradesh,Srikakulam,Pigeonpea,2.05,1.19,0.580487805,1053,0,899,614,52182
44,2002,1,Andhra Pradesh,Srikakulam,Pigeonpea,3,1.5,0.5,799,0,899,539.5,44893
44,2003,1,Andhra Pradesh,Srikakulam,Pigeonpea,2.51,1.07,0.426294821,1306,0,899.31,620.14,55358
44,2004,1,Andhra Pradesh,Srikakulam,Pigeonpea,2.35,1.56,0.663829787,970,0,899.31,631.74,57747
44,2005,1,Andhra Pradesh,Srikakulam,Pigeonpea,2.2,1.33,0.604545455,1176,0,899.31,581.6,57448
44,2006,1,Andhra Pradesh,Srikakulam,Pigeonpea,2.38,1.15,0.483193277,1277,0,910.65,657.15,65354
44,2007,1,Andhra Pradesh,Srikakulam,Pigeonpea,2.38,1.85,0.777310924,1203,0,910.65,674.95,64004
44,2008,1,Andhra Pradesh,Srikakulam,Pigeonpea,2.27,1.09,0.480176211,1026,0,910.65,634.99,72641
44,2009,1,Andhra Pradesh,Srikakulam,Pigeonpea,2.09,1.39,0.66507177,803,0,910.65,591.49,77254
44,2010,1,Andhra Pradesh,Srikakulam,Pigeonpea,2.88,1.45,0.503472222,1621.7,0,910.65,637.64,84205
44,2011,1,Andhra Pradesh,Srikakulam,Pigeonpea,1.91,1.01,0.528795812,934.6,0,910.65,617.88,84582
44,2012,1,Andhra Pradesh,Srikakulam,Pigeonpea,1.69,1.33,0.786982249,1289.2,0,910.65,608.88,74622
44,2013,1,Andhra Pradesh,Srikakulam,Pigeonpea,1.66,1.59,0.957831325,1421.9,0.02,910.65,592.96,72867
44,2014,1,Andhra Pradesh,Srikakulam,Pigeonpea,1.21,1.01,0.834710744,1274.3,0,910.65,605.4,76244
44,2015,1,Andhra Pradesh,Srikakulam,Pigeonpea,1.14,0.5,0.438596491,952.4,0.01,910.65,594.94,82725
44,2016,1,Andhra Pradesh,Srikakulam,Pigeonpea,1.33,0.84,0.631578947,NA,0,910.65,599.15,83258
44,2017,1,Andhra Pradesh,Srikakulam,Pigeonpea,1.15,0.73,0.634782609,NA,0,910.65,635.83,87531
45,2000,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,6.81,2.41,0.353891336,1071,0,1449.3,660.01,42775
45,2001,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,5.54,1.9,0.342960289,1092,0,1449,607,41101
45,2002,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,6,2.5,0.416666667,708,0,1449,535.5,33325
45,2003,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,5.22,2.59,0.496168582,1234,0,1449.3,588.02,42565
45,2004,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,5.68,2.84,0.5,946,0,1449.3,605.6,45010
45,2005,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,4.6,1.58,0.343478261,1325,0,1449.3,552.86,46971
45,2006,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,4.48,1.73,0.386160714,1207,0,1443.05,582.88,54175
45,2007,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,4.6,2.35,0.510869565,1238,0,1443.05,599.22,48838
45,2008,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,3.81,1.32,0.346456693,1030,0,1443.05,582.71,50823
45,2009,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,3.4,1.96,0.576470588,873,0,1443.05,502.01,63015
45,2010,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,4.97,2.04,0.410462777,1793.8,0,1443.05,576.86,59472
45,2011,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,3.45,1.47,0.426086957,932.8,0,1443.05,550.09,59215
45,2012,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,2.88,1.35,0.46875,1217.9,0,1443.05,546.4,49408
45,2013,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,2.77,1.53,0.55234657,1082.5,0,1443.05,547.85,68094
45,2014,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,2.52,0.83,0.329365079,1092.6,0,1443.05,549.2,59264
45,2015,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,2.09,0.77,0.368421053,1210.4,0,1443.05,536.83,57933
45,2016,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,2.46,1.38,0.56097561,NA,-1,1443.05,526.31,54768
45,2017,1,Andhra Pradesh,Visakhapatnam,Pigeonpea,2.07,1.11,0.536231884,NA,0,1443.05,525.53,65445
46,2000,1,Andhra Pradesh,East Godavari,Pigeonpea,1.86,0.95,0.510752688,1013,0.01,1081.84,764.91,155762
46,2001,1,Andhra Pradesh,East Godavari,Pigeonpea,1.31,0.76,0.580152672,1029,0,1082,736,146987
46,2002,1,Andhra Pradesh,East Godavari,Pigeonpea,1,0,0,715,0,1082,618,118808
46,2003,1,Andhra Pradesh,East Godavari,Pigeonpea,1.27,0.54,0.42519685,1054,0,1081.84,755.89,141823
46,2004,1,Andhra Pradesh,East Godavari,Pigeonpea,0.86,0.57,0.662790698,875,0,1081.84,729.15,148390
46,2005,1,Andhra Pradesh,East Godavari,Pigeonpea,1.01,0.61,0.603960396,1362,0,1081.84,747.61,157945
46,2006,1,Andhra Pradesh,East Godavari,Pigeonpea,0.92,0.44,0.47826087,1208,0,1080.7,766.49,145283
46,2007,1,Andhra Pradesh,East Godavari,Pigeonpea,0.79,0.61,0.772151899,1260,0,1080.7,789.8,158749
46,2008,1,Andhra Pradesh,East Godavari,Pigeonpea,0.72,0.34,0.472222222,1200,0,1080.7,739.27,179857
46,2009,1,Andhra Pradesh,East Godavari,Pigeonpea,1.47,0.98,0.666666667,719,0,1080.7,598.16,149592
46,2010,1,Andhra Pradesh,East Godavari,Pigeonpea,0.74,0.38,0.513513514,1953.6,0,1080.7,714.12,193102
46,2011,1,Andhra Pradesh,East Godavari,Pigeonpea,0.32,0.17,0.53125,845,0,1080.7,636.36,182137
46,2012,1,Andhra Pradesh,East Godavari,Pigeonpea,0.32,0.25,0.78125,1445.3,0,1080.7,694.07,174272
46,2013,1,Andhra Pradesh,East Godavari,Pigeonpea,0.52,0.5,0.961538462,1120.2,0,1080.7,691.55,169372
46,2014,1,Andhra Pradesh,East Godavari,Pigeonpea,2.22,1.85,0.833333333,635.7,0,1260.16,683.86,162055
46,2015,1,Andhra Pradesh,East Godavari,Pigeonpea,2.98,1.24,0.416107383,1099.1,0,1280.53,679.31,161378
46,2016,1,Andhra Pradesh,East Godavari,Pigeonpea,2.79,0.85,0.304659498,NA,-1,1280.53,682.57,173169
46,2017,1,Andhra Pradesh,East Godavari,Pigeonpea,2.31,0.88,0.380952381,NA,0,1280.53,666.04,143492
47,2000,1,Andhra Pradesh,West Godavari,Pigeonpea,0.69,0.38,0.550724638,959,0,779.54,696.93,202886
47,2001,1,Andhra Pradesh,West Godavari,Pigeonpea,0.19,0.11,0.578947368,851,0,780,649,171002
47,2002,1,Andhra Pradesh,West Godavari,Pigeonpea,0,0,0,603,0,780,591,167271
47,2003,1,Andhra Pradesh,West Godavari,Pigeonpea,0.7,0.29,0.414285714,959,0.05,779.54,670.78,196758
47,2004,1,Andhra Pradesh,West Godavari,Pigeonpea,0.33,0.22,0.666666667,811,0.02,779.54,672.31,221747
47,2005,1,Andhra Pradesh,West Godavari,Pigeonpea,0.41,0.25,0.609756098,1266,0,779.54,708.58,241746
47,2006,1,Andhra Pradesh,West Godavari,Pigeonpea,0.27,0.13,0.481481481,1068,0,774.2,699.78,224110
47,2007,1,Andhra Pradesh,West Godavari,Pigeonpea,0.31,0.24,0.774193548,1082,0,774.2,706.94,250288
47,2008,1,Andhra Pradesh,West Godavari,Pigeonpea,0.26,0.12,0.461538462,1264,0,774.2,724.58,272323
47,2009,1,Andhra Pradesh,West Godavari,Pigeonpea,1.13,0.75,0.663716814,673,0,774.2,617.94,255103
47,2010,1,Andhra Pradesh,West Godavari,Pigeonpea,0.59,0.3,0.508474576,1733.4,0.02,774.2,768.36,257831
47,2011,1,Andhra Pradesh,West Godavari,Pigeonpea,0.22,0.12,0.545454545,899.3,0,774.2,694.81,284939
47,2012,1,Andhra Pradesh,West Godavari,Pigeonpea,0.23,0.18,0.782608696,1611.9,0,774.2,699.1,261657
47,2013,1,Andhra Pradesh,West Godavari,Pigeonpea,0.21,0.2,0.952380952,1006.1,0.02,774.2,696.99,252158
47,2014,1,Andhra Pradesh,West Godavari,Pigeonpea,0.73,0.61,0.835616438,861.1,0.01,850.67,691.11,252937
47,2015,1,Andhra Pradesh,West Godavari,Pigeonpea,1.19,1.08,0.907563025,1053.9,0.06,850.67,693.23,264345
47,2016,1,Andhra Pradesh,West Godavari,Pigeonpea,0.58,0.34,0.586206897,NA,0.06,850.66,687.42,243604
47,2017,1,Andhra Pradesh,West Godavari,Pigeonpea,0.19,0.11,0.578947368,NA,0.05,850.66,696.59,202632
48,2000,1,Andhra Pradesh,Krishna,Pigeonpea,9.83,6.36,0.646998983,1049,0.01,879.69,714.92,192036
48,2001,1,Andhra Pradesh,Krishna,Pigeonpea,7.79,4.97,0.637997433,903,0.01,880,679,177713
48,2002,1,Andhra Pradesh,Krishna,Pigeonpea,7,3,0.428571429,619,0,880,631,140636
48,2003,1,Andhra Pradesh,Krishna,Pigeonpea,9.63,6.36,0.660436137,965,0,879.69,611.71,154301
48,2004,1,Andhra Pradesh,Krishna,Pigeonpea,8.63,4.8,0.556199305,818,0,879.69,661.11,158841
48,2005,1,Andhra Pradesh,Krishna,Pigeonpea,7.16,3.14,0.438547486,1147,0,879.69,715.03,214399
48,2006,1,Andhra Pradesh,Krishna,Pigeonpea,6.39,3.75,0.58685446,1185,0,872.7,716.34,197961
48,2007,1,Andhra Pradesh,Krishna,Pigeonpea,4.72,2.44,0.516949153,984,0,872.7,737.77,192457
48,2008,1,Andhra Pradesh,Krishna,Pigeonpea,3.46,2.11,0.60982659,1289,0,872.7,756.24,209255
48,2009,1,Andhra Pradesh,Krishna,Pigeonpea,3.32,2.4,0.722891566,724,0,872.7,715.99,210738
48,2010,1,Andhra Pradesh,Krishna,Pigeonpea,4.17,1.88,0.450839329,1770.8,0,872.7,787.42,245037
48,2011,1,Andhra Pradesh,Krishna,Pigeonpea,3.13,1.89,0.603833866,876.5,0,872.7,726.44,204543
48,2012,1,Andhra Pradesh,Krishna,Pigeonpea,1.51,0.96,0.635761589,1509.6,0,872.7,700.62,201232
48,2013,1,Andhra Pradesh,Krishna,Pigeonpea,0.98,0.58,0.591836735,1317.3,0,872.7,728.5,254816
48,2014,1,Andhra Pradesh,Krishna,Pigeonpea,0.61,0.4,0.655737705,622.9,0,872.7,677,213768
48,2015,1,Andhra Pradesh,Krishna,Pigeonpea,1.11,0.76,0.684684685,944.8,0,872.7,609.36,166014
48,2016,1,Andhra Pradesh,Krishna,Pigeonpea,2.14,2.14,1,NA,-1,872.7,624.32,157400
48,2017,1,Andhra Pradesh,Krishna,Pigeonpea,2.28,3.1,1.359649123,NA,0,872.7,649.05,144402
49,2000,1,Andhra Pradesh,Guntur,Pigeonpea,87.65,45.04,0.513861951,991,1.28,1921.29,1169.02,218116
49,2001,1,Andhra Pradesh,Guntur,Pigeonpea,68.15,44.01,0.645781365,886,0.94,1921.44,1100.04,214143
49,2002,1,Andhra Pradesh,Guntur,Pigeonpea,64.76,25.52,0.394070414,565,2.61,1921.44,980.24,160608
49,2003,1,Andhra Pradesh,Guntur,Pigeonpea,71.03,30.7,0.432211742,914,0.97,1921.29,1041.6,189914
49,2004,1,Andhra Pradesh,Guntur,Pigeonpea,68.97,51.76,0.750471219,755,1.62,1921.29,1078.53,237440
49,2005,1,Andhra Pradesh,Guntur,Pigeonpea,73.28,50.79,0.693094978,973,0.24,1921.29,1111.84,274419
49,2006,1,Andhra Pradesh,Guntur,Pigeonpea,43.71,24.75,0.566231984,797,1.23,1949.9,1075.09,291354
49,2007,1,Andhra Pradesh,Guntur,Pigeonpea,59.29,48.12,0.81160398,982,0.06,1949.9,1150.58,317422
49,2008,1,Andhra Pradesh,Guntur,Pigeonpea,50.51,31.13,0.616313601,988,0.08,1949.9,1137.34,352832
49,2009,1,Andhra Pradesh,Guntur,Pigeonpea,56.67,42.57,0.751191106,576,0.49,1949.9,1084.65,376427
49,2010,1,Andhra Pradesh,Guntur,Pigeonpea,65.44,42.12,0.643643032,1460.5,0.13,1949.9,1216.99,403342
49,2011,1,Andhra Pradesh,Guntur,Pigeonpea,34.64,22.87,0.6602194,610.9,0.95,1949.9,1122.07,378344
49,2012,1,Andhra Pradesh,Guntur,Pigeonpea,40.72,37.68,0.925343811,1012.7,0,1949.9,1032.63,271238
49,2013,1,Andhra Pradesh,Guntur,Pigeonpea,38.54,39.98,1.037363778,1161.5,0,1949.9,1179.76,327909
49,2014,1,Andhra Pradesh,Guntur,Pigeonpea,28.89,28.36,0.981654552,681.4,0,1949.9,1088.05,325271
49,2015,1,Andhra Pradesh,Guntur,Pigeonpea,56.94,56.61,0.994204426,713.5,0,1949.9,958.78,284419
49,2016,1,Andhra Pradesh,Guntur,Pigeonpea,76.52,52.2,0.682174595,NA,11.44,1949.9,962.44,320742
49,2017,1,Andhra Pradesh,Guntur,Pigeonpea,68.23,47.47,0.695735014,NA,0.83,1949.9,1024.97,288488
50,2000,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,39.43,24.61,0.624144053,1011,0.55,1967.38,579.01,111262
50,2001,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,24.02,11.63,0.48417985,1283,0.03,1967.32,581.12,112287
50,2002,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,22.28,4.56,0.204667864,972,0.02,1967.32,587.72,105022
50,2003,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,33.15,11.72,0.353544495,805,0.32,1967.38,533.45,90759
50,2004,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,31.98,18.31,0.572545341,1035,0,1967.38,614.12,119155
50,2005,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,32.8,17.16,0.523170732,1421,0,1967.38,606.46,146959
50,2006,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,13.54,3.75,0.276957164,893.9,0,1977.39,630.87,157844
50,2007,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,32.55,25.54,0.784639017,1277,0,1977.39,673.98,162789
50,2008,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,27.02,8.06,0.298297557,1060,0,1977.39,670.38,191418
50,2009,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,20.91,10.81,0.516977523,916,0,1977.39,667.39,220937
50,2010,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,36.9,13.22,0.358265583,1397.6,0.02,1977.39,750.44,214613
50,2011,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,15.2,5.1,0.335526316,1087,0.05,1977.39,690.43,205950
50,2012,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,22.83,15.37,0.673236969,911,0,1977.39,667.34,161749
50,2013,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,21.72,19.89,0.915745856,871.8,0,1977.39,635.93,172316
50,2014,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,16.95,12.24,0.722123894,705.3,0,1977.39,624.53,184357
50,2015,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,30.07,26.1,0.867974726,1385.3,0,1977.39,696.39,207158
50,2016,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,37.92,17.05,0.449630802,NA,-1,1977.39,571.9,160604
50,2017,1,Andhra Pradesh,S.P.S. Nellore,Pigeonpea,34.12,13.61,0.398886284,NA,0,1977.39,571.29,157410
51,2000,1,Andhra Pradesh,Kurnool,Pigeonpea,53.8,26.82,0.498513011,922,0.55,2034.28,1097.77,156482
51,2001,1,Andhra Pradesh,Kurnool,Pigeonpea,37.5,15.29,0.407733333,718,1.06,2034.24,1005.84,139645
51,2002,1,Andhra Pradesh,Kurnool,Pigeonpea,40.96,14.92,0.364257813,559,0.66,2034.24,1010.04,124866
51,2003,1,Andhra Pradesh,Kurnool,Pigeonpea,46.19,17.99,0.389478242,759,0.21,2034.28,1044.9,126406
51,2004,1,Andhra Pradesh,Kurnool,Pigeonpea,46.34,22.06,0.476046612,590,0.51,2034.28,1060.11,159702
51,2005,1,Andhra Pradesh,Kurnool,Pigeonpea,48.42,32.59,0.67306898,801,0.3,2034.28,1095.51,195549
51,2006,1,Andhra Pradesh,Kurnool,Pigeonpea,38.55,11.3,0.293125811,592,0.41,2047.82,1053.98,177849
51,2007,1,Andhra Pradesh,Kurnool,Pigeonpea,47.36,31.9,0.673564189,1009,0.31,2047.82,1145.73,201146
51,2008,1,Andhra Pradesh,Kurnool,Pigeonpea,41.35,13.71,0.331559855,660,0.34,2047.82,1099.95,230482
51,2009,1,Andhra Pradesh,Kurnool,Pigeonpea,41.95,21.4,0.510131108,759,3.7,2047.82,1106.39,256102
51,2010,1,Andhra Pradesh,Kurnool,Pigeonpea,84.25,34.79,0.412937685,824.1,2.98,2047.82,1140.98,263575
51,2011,1,Andhra Pradesh,Kurnool,Pigeonpea,55.13,14.98,0.271721386,500.4,1.69,2047.82,1064.02,256399
51,2012,1,Andhra Pradesh,Kurnool,Pigeonpea,59.48,30.49,0.51260928,609.3,1.26,2047.82,1101.16,199655
51,2013,1,Andhra Pradesh,Kurnool,Pigeonpea,52.08,26.01,0.499423963,703.4,0.79,2047.82,1111.91,257827
51,2014,1,Andhra Pradesh,Kurnool,Pigeonpea,50.63,23.63,0.466719336,628.9,1.58,2047.82,1094.79,275660
